id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
681264183196450583,https://www.airbnb.com/rooms/681264183196450583,20240506232017,2024-05-06,city scrape,"Comfy private room in a Residential House, Albany","Enjoy a stylish experience at this peaceful and centrally-located place in Albany. Located at a walking distance near the two main colleges- UAlbany and The College of Saint Rose.<br />We are very close to Albany Medical Center and St.Peter's Hospital and only 8 minutes away by car from downtown Albany.<br />The nearby bus stops are at 3 minutes walking distance. The place is only 15 minutes away to all the major shopping centers. <br />The room has full-bed, worspace, and can accommodate 1-2 people.",Tranquil and peaceful neighborhood. The laundromat is 5 minutes away and the place is close to restaurants and bars. Close proximity to highways makes commuting throughout the Capital Region simple from my home.,https://a0.muscache.com/pictures/miso/Hosting-636902252641496970/original/d59f4d03-88ab-48e4-ac10-14ff1ba98adb.jpeg,376794541,https://www.airbnb.com/users/show/376794541,Neha,2020-11-23,"New York, NY","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/7f9604d9-7d80-414c-9450-72198d104336.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7f9604d9-7d80-414c-9450-72198d104336.jpg?aki_policy=profile_x_medium,Pine Hills,3,10,['phone'],t,t,Neighborhood highlights,ELEVENTH WARD,,42.66286,-73.77817,Private room in home,Private room,1,1.0,1 shared bath,3,3,"[""Luggage dropoff allowed"", ""Exercise equipment: free weights, yoga mat"", ""Freezer"", ""Hangers"", ""Bathtub"", ""Bed linens"", ""Books and reading material"", ""Dishes and silverware"", ""Trash compactor"", ""Iron"", ""Central heating"", ""Clothing storage"", ""Shampoo"", ""Body soap"", ""Portable fans"", ""First aid kit"", ""Free street parking"", ""HDTV with Netflix"", ""Microwave"", ""Coffee"", ""Hot water"", ""Hair dryer"", ""Dedicated workspace"", ""Kitchen"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Oven"", ""Portable heater"", ""Conditioner"", ""Long term stays allowed"", ""Cooking basics"", ""Central air conditioning"", ""Self check-in"", ""Fast wifi \u2013 368 Mbps"", ""Essentials"", ""Wine glasses"", ""Refrigerator"", ""Stove"", ""Laundromat nearby"", ""Keypad"", ""Hot water kettle"", ""Blender"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Cleaning products""]",$47.00,10,365,10,10,1125,1125,10.0,1125.0,,t,2,2,2,88,2024-05-06,13,7,1,2022-08-01,2024-04-30,5.0,4.92,4.77,5.0,4.92,4.31,4.46,,t,3,0,3,0,0.60
681952268271889535,https://www.airbnb.com/rooms/681952268271889535,20240506232017,2024-05-06,previous scrape,Albany-2 bedrooms apt (1st fl) A&A-Sisters Rental,"2 bedroom with 2 queen beds, beautiful big kitchen, spacious living room, full bathroom, separate dinning room, free wi-Fi; smart tv, laundry, access to the backyard with patio","Few minutes walking distance to from the hotel:<br /><br />1) New York State Capitol <br />2) The Egg Performing Arts Center<br /><br />3) Washington Park, Albany, New York<br />4) New York State Museum<br />5) Historic Cherry Hill<br />6) Palace Theatre, Albany, NY<br />7) Albany Institute of History & Art<br />8) Governor Nelson A. Rockefeller Empire State Plaza<br />9) Albany Pine Bush Preserve, Albany, New York<br />10) Albany, NY: Corning Tower",https://a0.muscache.com/pictures/miso/Hosting-681952268271889535/original/90ee9ff5-e511-4118-96d9-93fa199f3b92.jpeg,461579260,https://www.airbnb.com/users/show/461579260,Md,2022-05-29,"Albany, NY","",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/2c6328f9-b030-4921-a21a-fe09645f480d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2c6328f9-b030-4921-a21a-fe09645f480d.jpg?aki_policy=profile_x_medium,Mansion Area,3,3,"['email', 'phone']",t,t,Neighborhood highlights,SECOND WARD,,42.646896,-73.757612,Entire vacation home,Entire home/apt,5,,1 bath,2,,"[""Pets allowed"", ""Air conditioning"", ""Wifi"", ""Shampoo"", ""First aid kit"", ""Fire extinguisher"", ""Hot water"", ""Kitchen"", ""Dedicated workspace"", ""Smoke alarm"", ""Washer"", ""Self check-in"", ""TV"", ""Paid parking on premises"", ""Noise decibel monitors on property"", ""Essentials"", ""Keypad"", ""Dryer"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Indoor fireplace"", ""Free parking on premises""]",,1,365,1,3,365,365,1.9,365.0,,t,30,56,56,303,2024-05-06,3,2,0,2023-02-26,2024-03-31,3.33,3.67,3.33,4.33,4.0,4.33,3.67,,f,2,2,0,0,0.21
682687626408133288,https://www.airbnb.com/rooms/682687626408133288,20240506232017,2024-05-06,city scrape,Lovely 4 bed 2 bath located near St Rose,"Kick back and relax in this calm, stylish space.","Located right off Madison Ave. close to universities,hospitals and restaurants. Central to major highways and shopping centers",https://a0.muscache.com/pictures/3bf755f4-f2f8-4c16-980c-ef5c3f927d98.jpg,232967878,https://www.airbnb.com/users/show/232967878,Diana,2018-12-28,"Albany, NY","",within an hour,98%,99%,t,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,Delaware Avenue,23,51,"['email', 'phone']",t,t,Neighborhood highlights,TENTH WARD,,42.66172,-73.78497,Entire rental unit,Entire home/apt,6,2.0,2 baths,4,4,"[""Luggage dropoff allowed"", ""Heating"", ""Clothing storage: closet"", ""Hangers"", ""Pets allowed"", ""Bathtub"", ""Bed linens"", ""Dishes and silverware"", ""Private patio or balcony"", ""Iron"", ""Children\u2019s books and toys"", ""Wifi"", ""Shampoo"", ""Body soap"", ""Dishwasher"", ""Board games"", ""Coffee maker"", ""Microwave"", ""Coffee"", ""Hot water"", ""Hair dryer"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Self check-in"", ""TV"", ""Conditioner"", ""Long term stays allowed"", ""Cooking basics"", ""Essentials"", ""Wine glasses"", ""Refrigerator"", ""Baking sheet"", ""Stove"", ""Ceiling fan"", ""Hot water kettle"", ""Window AC unit"", ""Carbon monoxide alarm"", ""Free dryer \u2013 In building"", ""Stainless steel oven"", ""Free washer \u2013 In building"", ""Smart lock"", ""Cleaning products"", ""Cleaning available during stay"", ""Free parking on premises""]",$179.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,16,43,60,60,2024-05-06,92,55,4,2022-08-05,2024-04-21,4.82,4.82,4.8,4.87,4.86,4.54,4.79,,t,22,22,0,0,4.31
684100173908872919,https://www.airbnb.com/rooms/684100173908872919,20240506232017,2024-05-06,city scrape,Cozy 1BR with Patio in the Heart of Albany,"Lovely ground level one bedroom apartment in historic 1865 building. <br />Couldn't be more central: Under 15 min walk to Capitol, the Egg, Palace theater, Lark street, Albany's best restaurants & bars.<br />Free street parking in front of the building. <br />Lovely private patio with BBQ that is all yours to use.<br />Remodeled in July 2022 incl. two smart TVs, fully equipped kitchen incl. air fryer, full size bed in bedroom and small fold out futon in living room accommodating up to 4.",,https://a0.muscache.com/pictures/dad915ce-0619-4836-9356-6d3ba53a69da.jpg,1176120,https://www.airbnb.com/users/show/1176120,Julia,2011-09-18,"New York, NY","Entrepreneur. Investor. Traveler. Optimist.
My husband and I split our time between our place in Manhattan, our upstate NY home, and our travels throughout the world. 
",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/ebe18601-9c90-4c1c-82b7-cbe0731e00d9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ebe18601-9c90-4c1c-82b7-cbe0731e00d9.jpg?aki_policy=profile_x_medium,Arbor Hill,4,13,"['email', 'phone']",t,t,,THIRD WARD,,42.65732,-73.75676,Entire condo,Entire home/apt,4,1.0,1 bath,1,2,"[""50 inch HDTV with Netflix, Roku"", ""Freezer"", ""Hangers"", ""Pets allowed"", ""Bathtub"", ""Bed linens"", ""Dishes and silverware"", ""Wifi"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Body soap"", ""Portable fans"", ""Fire extinguisher"", ""Radiant heating"", ""Hot water"", ""Hair dryer"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Smoke alarm"", ""Exterior security cameras on property"", ""Self check-in"", ""Cooking basics"", ""Essentials"", ""Refrigerator"", ""Hot water kettle"", ""Outdoor dining area"", ""Window AC unit"", ""BBQ grill"", ""Carbon monoxide alarm"", ""Clothing storage: closet and dresser"", ""Smart lock"", ""Cleaning products"", ""Shower gel"", ""Free parking on premises""]",$99.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,25,48,75,75,2024-05-06,84,43,2,2022-08-04,2024-04-21,4.42,4.58,4.61,4.82,4.81,4.16,4.43,,f,3,3,0,0,3.93
685516018052013053,https://www.airbnb.com/rooms/685516018052013053,20240506232017,2024-05-06,previous scrape,Lovely Unit with Free Parking on Premises,"Listing is designed with the business or casual traveler in mind PLEASE NO SMOKERS in the building *Newly renovated *Modern 1 bedroom w/Smart TVs that feels like home *on premises parking *Equipped with coffee maker *Fridge *Wireless charger *Private bath *minutes from Albany Medical Center *Close to Highway I-87, I-90, I-787 & public transportation. Long term stays available. Please inquire with dates needed for more info. Traveling nurses, doctors, lobbyists, students are welcome.",,https://a0.muscache.com/pictures/miso/Hosting-685516018052013053/original/7e9dcb88-55b7-4b59-8af8-d16978f1a19f.jpeg,392074908,https://www.airbnb.com/users/show/392074908,Jerry,2021-03-11,,"",within an hour,90%,93%,f,https://a0.muscache.com/im/pictures/user/887ef5ba-730a-4e57-a743-10642ec14bcd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/887ef5ba-730a-4e57-a743-10642ec14bcd.jpg?aki_policy=profile_x_medium,Center Square & Hudson/Park,4,7,"['email', 'phone']",t,t,,SEVENTH WARD,,42.64759,-73.77049,Entire rental unit,Entire home/apt,2,,1 bath,1,,"[""Luggage dropoff allowed"", ""Heating"", ""Hangers"", ""Bathtub"", ""Bed linens"", ""Air conditioning"", ""Dishes and silverware"", ""Iron"", ""Wifi"", ""Lockbox"", ""Clothing storage"", ""Mini fridge"", ""Shampoo"", ""Body soap"", ""Coffee maker"", ""Microwave"", ""Coffee"", ""Hot water"", ""Hair dryer"", ""Kitchen"", ""Smoke alarm"", ""Oven"", ""TV"", ""Conditioner"", ""Long term stays allowed"", ""Cooking basics"", ""Self check-in"", ""Essentials"", ""Refrigerator"", ""Laundromat nearby"", ""Elevator"", ""Carbon monoxide alarm"", ""Dining table"", ""Cleaning products"", ""Shower gel"", ""Free parking on premises""]",,2,365,2,2,365,365,2.0,365.0,,t,29,59,89,364,2024-05-06,5,2,0,2022-08-14,2023-08-27,4.6,4.6,4.4,4.6,4.6,4.6,4.6,,f,4,4,0,0,0.24
687496906843024117,https://www.airbnb.com/rooms/687496906843024117,20240506232017,2024-05-06,previous scrape,Albany-3 bedrooms apt (2nd fl) A&A-Sisters Rental,Bring the whole family to this great place with lots of room for fun. Close to all the attractions and restaurants.,,https://a0.muscache.com/pictures/miso/Hosting-687496906843024117/original/deb468dc-cb7e-4751-9438-904606aa21c6.jpeg,461579260,https://www.airbnb.com/users/show/461579260,Md,2022-05-29,"Albany, NY","",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/2c6328f9-b030-4921-a21a-fe09645f480d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2c6328f9-b030-4921-a21a-fe09645f480d.jpg?aki_policy=profile_x_medium,Mansion Area,3,3,"['email', 'phone']",t,t,,SECOND WARD,,42.64621,-73.75723,Entire vacation home,Entire home/apt,3,,1 bath,3,,"[""Smoke alarm"", ""Outdoor dining area"", ""First aid kit"", ""Fire extinguisher"", ""TV"", ""Paid parking on premises"", ""Free parking on premises"", ""Kitchen"", ""Pets allowed"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Indoor fireplace"", ""Wifi"", ""Dedicated workspace"", ""Washer""]",,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,247,2024-05-06,4,1,0,2022-10-03,2023-05-28,3.25,4.0,3.75,4.75,4.0,3.5,3.5,,f,2,2,0,0,0.21
688355255688353452,https://www.airbnb.com/rooms/688355255688353452,20240506232017,2024-05-06,previous scrape,Albany-3 bedrooms apt (3rd fl) A&A-Sisters Rental,The whole group will enjoy easy access to everything from this centrally located place.,,https://a0.muscache.com/pictures/miso/Hosting-688355255688353452/original/95027515-6823-46eb-9f0c-36d4aee8c607.jpeg,474123093,https://www.airbnb.com/users/show/474123093,Lipa,2022-08-09,,"",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/13d3ace3-b6fd-42cb-8b7a-c911173226f0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/13d3ace3-b6fd-42cb-8b7a-c911173226f0.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,f,,SECOND WARD,,42.646896,-73.757612,Entire vacation home,Entire home/apt,6,,1 bath,3,,"[""Smoke alarm"", ""Exterior security cameras on property"", ""First aid kit"", ""Fire extinguisher"", ""TV"", ""Self check-in"", ""Paid parking on premises"", ""Pets allowed"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Refrigerator"", ""Wifi"", ""Coffee maker"", ""Keypad"", ""Kitchen"", ""Free parking on premises""]",,1,365,1,1,365,365,1.0,365.0,,t,24,54,82,357,2024-05-06,14,5,1,2022-08-13,2024-04-28,4.14,4.21,4.0,4.5,4.79,3.93,4.07,,t,1,1,0,0,0.66
689719338468663432,https://www.airbnb.com/rooms/689719338468663432,20240506232017,2024-05-06,city scrape,"Elegant, spacious studio apt in historic mansion","Welcome to the Plaza Suite, a newly renovated studio condo in an historic Center Square mansion.  Enter through a grand reception hall/art gallery and climb the oak staircase to the sunny and spacious second floor apartment. There's a nice view of State Street and the Empire State Plaza.  Features include: a new fully equipped kitchen, comfy lounge area, dining /work table, renovated vintage bathroom, walk-in closet and new queen bed. Feel free to enjoy a glass of wine in the art gallery.","The apartment is located a few blocks from the New York Capitol, Empire State Plaza, MVP Arena, Albany Capital Center, Washington Park, Albany Institute of History and Art, New York State Museum, The Egg Performing Arts Center, Lark Street and numerous bars/restaurants.  Check out my custom guidebook (link on my profile page) for detailed restaurant, sightseeing and shopping recommendations.",https://a0.muscache.com/pictures/de2a2af5-03c5-447a-8ce1-7dcfbf08abe4.jpg,1717342,https://www.airbnb.com/users/show/1717342,David,2012-02-07,"Albany, NY","I'm an artist who paints pictures of historic buildings and landscapes.  I enjoy visiting historic places, touring museums, skiing, hiking and traveling in Europe, especially Italy. Wonderful Airbnb stays in Rome, Florence, Paris, Marseille, Lisbon and Faro inspired me to become a host. I live in Albany, New York and Truro, Massachusetts.",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/f72bee4d-7a91-4468-b111-dfa69ebbf847.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f72bee4d-7a91-4468-b111-dfa69ebbf847.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,Neighborhood highlights,SIXTH WARD,,42.654057650371506,-73.76071299629517,Entire condo,Entire home/apt,2,1.0,1 bath,1,1,"[""Luggage dropoff allowed"", ""Freezer"", ""Hangers"", ""Bathtub"", ""Bed linens"", ""Dishes and silverware"", ""Iron"", ""Wifi"", ""Lockbox"", ""Central heating"", ""Shampoo"", ""Body soap"", ""Portable fans"", ""Fire extinguisher"", ""First aid kit"", ""Coffee maker: french press"", ""Free street parking"", ""Microwave"", ""Coffee"", ""Hot water"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Oven"", ""TV"", ""Conditioner"", ""Self check-in"", ""City skyline view"", ""Cooking basics"", ""Clothing storage: walk-in closet"", ""Essentials"", ""Wine glasses"", ""Refrigerator"", ""Baking sheet"", ""Stove"", ""Hot water kettle"", ""Window AC unit"", ""Carbon monoxide alarm"", ""Free dryer \u2013 In building"", ""Room-darkening shades"", ""Dining table"", ""Free washer \u2013 In building"", ""Cleaning products""]",$101.00,1,21,1,3,21,21,1.1,21.0,,t,9,18,36,207,2024-05-06,162,106,5,2022-08-19,2024-04-16,4.89,4.9,4.92,4.98,4.96,4.9,4.85,,f,2,2,0,0,7.75
692807914756117019,https://www.airbnb.com/rooms/692807914756117019,20240506232017,2024-05-06,city scrape,Relax in Style by Washington Park - Free Parking,"Enjoy the private and clean comfort of this centrally-located brownstone.  The building is over 100 years old and has been recently renovated to reflect a modern style.  We are near everything Albany has to offer.  Washington Park, an 81-acre estate that was designed in the late 1800s, is on the adjacent street.  The New York State Capitol, The MVP Stadium, Albany Medical Center, art museums, and restaurants are a brisk walk away, and it takes about a 5-minute drive to the SUNY Albany campus.","Visit a diverse neighborhood with many culturally diverse restaurants.  The neighborhood is safe to walk and jog to the park and downtown.  You'll have breakfast, lunch, dinner, shopping, groceries, and much more in a short walk from the front door.  We are close to many historic architectural buildings, hiking trails and fishing spots in and around the Albany area.",https://a0.muscache.com/pictures/miso/Hosting-692807914756117019/original/d1328d06-6063-48c5-9df5-dc3884bdabe7.jpeg,67337944,https://www.airbnb.com/users/show/67337944,Rabia,2016-04-15,"Albany, NY","",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/ce0f9b5a-de55-42e4-ba5b-1f95fc61692c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ce0f9b5a-de55-42e4-ba5b-1f95fc61692c.jpg?aki_policy=profile_x_medium,Pine Hills,1,1,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,ELEVENTH WARD,,42.6623,-73.777,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Clothing storage: closet"", ""Freezer"", ""Hangers"", ""Bed linens"", ""Dishes and silverware"", ""Books and reading material"", ""Private patio or balcony"", ""Stainless steel electric stove"", ""Free driveway parking on premises \u2013 1 space"", ""Iron"", ""Wifi"", ""Central heating"", ""Shampoo"", ""Body soap"", ""Fire extinguisher"", ""First aid kit"", ""Dishwasher"", ""Board games"", ""Microwave"", ""Coffee"", ""Hot water"", ""Hair dryer"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Smoke alarm"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Coffee maker: Keurig coffee machine"", ""Portable heater"", ""Conditioner"", ""Long term stays allowed"", ""Cooking basics"", ""Self check-in"", ""Essentials"", ""Wine glasses"", ""Refrigerator"", ""Baking sheet"", ""55 inch HDTV with Amazon Prime Video, premium cable"", ""Hot water kettle"", ""Window AC unit"", ""Blender"", ""Carbon monoxide alarm"", ""Stainless steel oven"", ""Dining table"", ""Private entrance"", ""Smart lock"", ""Cleaning products""]",$125.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,14,29,40,299,2024-05-06,79,59,6,2022-12-29,2024-04-27,4.87,4.91,4.91,4.86,4.92,4.49,4.81,,t,1,1,0,0,4.79
695129027343234397,https://www.airbnb.com/rooms/695129027343234397,20240506232017,2024-05-06,previous scrape,Cozy 1-bedroom bungalow with office,"This cozy, updated bungalow is in one of Albany's most desirable neighborhoods. With a fully fenced-in backyard and a driveway, it's perfect for those traveling with a dog (or two) and is within walking distance to restaurants, parks, schools, bus lines and several major employers (including two hospitals and several universities). A quick and easy drive to Empire State Plaza, Albany International Airport, MVP Arena, the Palace Theatre, museums, hiking trails, multiple malls, and more!","The house is in the Whitehall neighborhood—one of Albany's most sought-after neighborhoods. Within walking distance to bus lines, restaurants, parks, schools, and several major employers including two hospitals and several universities. A quick and easy drive to Empire State Plaza, MVP Arena, the Palace Theatre, museums, hiking trails, Albany International Airport, shopping, and more!",https://a0.muscache.com/pictures/miso/Hosting-695129027343234397/original/63a0d8ae-6a07-47f2-a037-82797666a6ba.jpeg,130759460,https://www.airbnb.com/users/show/130759460,Kelsey,2017-05-17,"Albany, NY","",N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/384947a7-3772-4c6f-908f-5d5ff61fecb6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/384947a7-3772-4c6f-908f-5d5ff61fecb6.jpg?aki_policy=profile_x_medium,Whitehall,1,1,"['email', 'phone']",t,t,Neighborhood highlights,EIGHTH WARD,,42.64971,-73.80079,Entire home,Entire home/apt,2,,1 bath,1,,"[""Heating"", ""Freezer"", ""Hangers"", ""Backyard"", ""Pets allowed"", ""Bathtub"", ""Bed linens"", ""Air conditioning"", ""Dishes and silverware"", ""Wifi"", ""Shampoo"", ""First aid kit"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Microwave"", ""Coffee"", ""Hot water"", ""Hair dryer"", ""Toaster"", ""Dedicated workspace"", ""Washer"", ""Smoke alarm"", ""Exterior security cameras on property"", ""Kitchen"", ""Self check-in"", ""Long term stays allowed"", ""Conditioner"", ""Cooking basics"", ""Essentials"", ""Refrigerator"", ""Baking sheet"", ""Stove"", ""Keypad"", ""Dryer"", ""Carbon monoxide alarm"", ""Clothing storage: closet and dresser"", ""58 inch TV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix"", ""Stainless steel oven"", ""Dining table"", ""Private entrance"", ""Cleaning products"", ""Free parking on premises""]",,4,90,4,4,1125,1125,4.0,1125.0,,t,0,0,0,0,2024-05-06,7,3,0,2022-11-06,2023-08-26,5.0,5.0,4.86,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.38
